country_code,country_name,year,literacy,primary,secondary,tertiary,years_schooling,education_component,total_weight
CHN,,1985,,0.5702076849051925,0.19091049958918965,0.0131822007809496,0.053099999999999994,0.24150927427925478,0.7
CHN,,1986,,0.5979704684914208,0.1989133169071158,0.016698582526138494,,0.2863786838399731,0.6
CHN,,1987,,0.6116771691292806,0.21417814432721236,0.018335751389321277,,0.29771722102676235,0.6
CHN,,1988,,0.6003863990615105,0.22680053305384887,0.01854485338884518,,0.2992652351401518,0.6
CHN,,1989,,0.5804784378343538,0.23273824331229934,0.01810343061633683,,0.2949929383123269,0.6
CHN,China,1990,0.777900009155273,0.5485547584427479,0.23770430669753537,0.01801228931298414,0.0559,0.4107988745064629,1.0
CHN,,1991,,0.5336732166363106,0.2533410954107802,0.017298946107154056,,0.2877745984933838,0.6
CHN,,1992,,0.5203162655386351,0.27088639731575964,0.016902943781700413,,0.29053382333986993,0.6
CHN,,1993,,0.5093219232625851,0.28498026389513376,0.01760116781947524,,0.2929160429987029,0.6
CHN,,1994,,0.5019474373152732,0.28740413842102797,0.02262055852086507,,0.2927226764107357,0.6
CHN,,1995,,0.5042335154731299,0.29841804273823397,0.02794847094556252,0.0632,0.26566212060145555,0.7
CHN,,1996,,0.4987725164578568,0.31879465848796623,0.03165043407705134,,0.30700122170853433,0.6
CHN,,1997,,0.4972842814866874,0.33359397050255557,0.03477501350411085,,0.31345266824765505,0.6
CHN,,1998,,0.4958481564060556,,0.03755290922033224,,0.2994359076121742,0.35
CHN,,1999,,,0.3573662006475318,0.039663060992804006,,0.23822752327700886,0.4
CHN,China,2000,0.9091999816894529,,0.36258256313158926,0.045466956127662043,0.0693,0.4714445983861031,0.8
CHN,,2001,,0.5238991418393377,0.379143756681191,0.05568448103015783,,0.3465307328211483,0.6
CHN,,2002,,,0.382971524118315,0.07083091480050584,,0.26591879562413656,0.4
CHN,,2003,,,0.39038396709424716,0.0870843537710802,,0.2766466120980595,0.4
CHN,,2004,,,,0.10140326021276984,,0.10140326021276984,0.15
CHN,,2005,,,,0.11193980828740467,0.0729,0.0963238849724428,0.25
CHN,,2006,,0.4734249289823714,0.45135083861590125,0.12340137650376341,,0.3767215032100235,0.6
CHN,,2007,,0.4743641923159769,0.4763578714486519,0.12883014346401062,,0.3888113797415999,0.6
CHN,,2008,,0.47803597492041483,0.5038965380793599,0.13120123642722475,,0.40210252494667775,0.6
CHN,,2009,,0.47509439179696944,0.5380765237300562,0.13973263005145367,,0.41749650633271,0.6
CHN,China,2010,0.95120002746582,0.46831260785473144,0.5532850903801502,0.15173076585772127,0.0751,0.5476134172843881,1.0
CHN,,2011,,0.46421102135532577,0.5609034873101004,0.16072600493812658,,0.42862829473218206,0.6
CHN,,2012,,0.46349646023526697,0.5622891774144584,0.1758502174465256,,0.43274853169607813,0.6
CHN,,2013,,0.4541145575081806,,0.1963161601140331,,0.34362953005354596,0.35
CHN,,2014,,0.43324580442199295,,0.26226763136469916,,0.35996944454029567,0.35
CHN,,2015,,0.43056779341840007,,0.2827172971678772,,0.3672032950253189,0.35
CHN,,2016,,0.43316113505253423,,0.2958562700169497,,0.3743161928944266,0.35
CHN,,2017,,0.43633407725044715,,0.30640915753712583,,0.3806519688018809,0.35
CHN,,2018,,0.43764483703383344,,0.32039474627802944,,0.3873947981384889,0.35
CHN,,2019,,0.43767942167125296,,0.33963262370700176,,0.3956593654008596,0.35
CHN,China,2020,0.967399978637695,0.4423415003145122,,0.369677061927893,,0.6679074660667613,0.65
CHN,,2021,,0.444475707211996,,0.4009140935439607,,0.42580644421140945,0.35
CHN,,2022,,0.4486566771562239,,0.4294823004035469,,0.4404390871193623,0.35
CHN,,2023,,0.44419849581642473,,0.44756254047597993,,0.44564022924194846,0.35
CIV,,1960,,,,,0.009300000000000001,0.009300000000000001,0.1
CIV,,1965,,,,,0.0104,0.010399999999999998,0.1
CIV,,1970,,0.2320270361829563,,,0.0129,0.15898469078863753,0.30000000000000004
CIV,,1971,,0.24019304896658847,0.056195088688089534,0.006087157447631513,,0.10500075930414135,0.6
CIV,,1972,,0.24001889029435855,0.06204108732011609,0.00610077743051107,,0.10738194417246233,0.6
CIV,,1973,,0.2466994406908474,0.06756772559816286,0.007064023217915148,,0.11215237170066245,0.6
CIV,,1974,,0.2525178276234939,0.0659355911090117,0.007225604051462111,,0.11345217318278505,0.6
CIV,,1975,,0.25533701309706297,0.06979231521784095,,0.0171,0.12768269349795058,0.55
CIV,,1976,,0.25579465471505475,0.07586100472094878,0.0076584465637760685,,0.11878824851302426,0.6
CIV,,1977,,0.2684950358810934,0.07899789224258791,0.009021534908126301,,0.12466951745514102,0.6
CIV,,1978,,0.28361243094475574,0.0853446808767858,0.010183261797786287,,0.1326435761296926,0.6
CIV,,1979,,0.29748372392187383,0.09282542951427682,0.011894352792604375,,0.14081209180305773,0.6
CIV,,1980,,0.30396962423040147,0.10288407752715847,0.013030760189881583,0.0206,0.12932794036621736,0.7
CIV,,1981,,0.31013232570407606,0.10989949675141257,0.01674052251753249,,0.15335402951049706,0.6
CIV,,1982,,0.3115125217055692,,0.01504455212128987,,0.1844548204551638,0.35
CIV,,1983,,0.30864181390893425,0.10827973656054725,,,0.1973295487153859,0.45
CIV,,1984,,0.2991668476802929,0.10694380057536677,0.013499002355208518,,0.1476569500553026,0.6
CIV,,1985,,0.290051582915962,0.1079512393362491,0.013350201073920152,0.023700000000000002,0.12767236654048958,0.7
CIV,,1986,,0.2861111718060156,,,,0.2861111718060156,0.2
CIV,,1987,,0.283314864741049,0.10416113533402103,0.014623409833739297,,0.14149461376129324,0.6
CIV,Cote d'Ivoire,1988,0.341399993896484,0.28535912215950154,,,,0.31898364520169104,0.5
CIV,,1989,,0.2878120694805888,,,,0.2878120694805888,0.2
CIV,,1990,,0.2857223490286685,,,0.0269,0.199448232685779,0.30000000000000004
CIV,,1991,,0.2756949959265052,,,,0.2756949959265052,0.2
CIV,,1992,,0.270902465084262,,0.01482183013888641,,0.16115362153624394,0.35
CIV,,1993,,0.2627370031451389,,0.017613948086994,,0.15768426526307683,0.35
CIV,,1994,,0.26909962445257585,,0.02187649346309494,,0.16314685402851262,0.35
CIV,,1995,,0.26897645562038597,,0.021585371157050597,0.033,0.13407354843918842,0.44999999999999996
CIV,,1996,,0.26796286500104777,,,,0.26796286500104777,0.2
CIV,,1997,,0.27061602593963563,,0.03250861745371991,,0.16856999373138604,0.35
CIV,Cote d'Ivoire,1998,0.36349998474121104,0.27271167715076794,,,,0.3271846617050338,0.5
CIV,,1999,,0.28004200372995186,0.12799312712060223,0.03294824206232957,,0.1549148647258173,0.6
CIV,Cote d'Ivoire,2000,0.487400016784668,0.277452520416593,,,0.0387,0.3426341818645317,0.6
CIV,,2001,,0.28614367163204074,,,,0.28614367163204074,0.2
CIV,,2002,,0.2887114516717494,,,,0.2887114516717494,0.2
CIV,,2003,,0.2702056835034743,,,,0.2702056835034743,0.2
CIV,,2005,,,,,0.0426,0.0426,0.1
CIV,,2006,,0.2535087968949998,,,,0.2535087968949998,0.2
CIV,,2007,,0.25306626677803545,,0.047622710023254675,,0.16501902816884373,0.35
CIV,,2008,,0.2667234648560287,,0.04490223538809453,,0.17165722365548552,0.35
CIV,,2009,,0.2704721637153951,,0.04313174347225033,,0.17304055503976165,0.35
CIV,,2010,,,,0.039186207516843326,0.04650000000000001,0.042111724510105995,0.25
CIV,,2011,,0.32093960369315894,,0.017526212529833857,,0.19090529319459107,0.35
CIV,,2012,,0.3436677493754892,,,,0.3436677493754892,0.2
CIV,,2013,,0.3555268288895819,,0.04412585953878384,,0.22206927059638276,0.35
CIV,Cote d'Ivoire,2014,0.439099998474121,0.369963311017416,0.2466055394163216,0.04643414296871754,,0.3048212978278973,0.9
CIV,,2015,,0.3772492849608758,0.26808028600643563,0.050786303450895166,,0.25014645668569724,0.6
CIV,Cote d'Ivoire,2016,0.500400009155273,0.3902760534621636,0.28182933985136965,0.053373796510116256,,0.3407095754204161,0.9
CIV,,2017,,0.391412081463804,0.2991614445098595,0.05714967494629143,,0.269408714436949,0.6
CIV,,2018,,0.3914397033310547,0.3112668877011742,,,0.3468992502033434,0.45
CIV,Cote d'Ivoire,2019,0.569804529419494,0.3927095974419352,0.3278400173480073,0.06195456712451327,,0.3785960752443489,0.9
CIV,,2020,,0.39344071102495004,0.3378723404420814,0.06159883077693571,,0.28732675322008455,0.6
CIV,Cote d'Ivoire,2021,0.5,0.3799798266255044,0.3482205639122054,0.06463589455536176,,0.35860721165161835,0.9
CIV,,2022,,0.3829857431584349,0.32954333597527863,0.06668136289531373,,0.2816419784330062,0.6
CIV,,2023,,0.408760079230921,0.3898148856649876,0.06943498707556775,,0.31603497553961046,0.6
CMR,,1960,,,,,0.0108,0.010799999999999999,0.1
CMR,,1965,,,,,0.0143,0.0143,0.1
CMR,,1970,,,,,0.0181,0.0181,0.1
CMR,,1971,,0.4112228693013073,0.04971440305548099,0.0030308585381456903,,0.15854633900808926,0.6
CMR,,1972,,0.4019518624328272,0.054978426059005096,0.0037724030193131775,,0.15783473242368948,0.6
CMR,,1973,,0.4060221259550043,0.061046871447257116,0.004740148865654712,,0.16196194230443894,0.6
CMR,,1974,,0.41241533749416853,0.0657755505719959,0.005631154455555469,,0.16628604718361004,0.6
CMR,,1975,,0.4224448205284328,0.07284850534286029,0.006355118916283684,0.0242,0.15153479754120602,0.7
CMR,Cameroon,1976,0.41220001220703095,0.42556421625935115,0.08035643791322217,,,0.3051492751897134,0.75
CMR,,1977,,0.41748321714492576,0.08911851636755261,,,0.2350583833797185,0.45
CMR,,1978,,0.42169170591586824,0.09691795113704046,,,0.24126184214985283,0.45
CMR,,1979,,0.42328985272804864,0.10188632198888965,0.0096059388904657,,0.18595073646067,0.6
CMR,,1980,,0.4240747327072928,0.10574494089398097,0.010767965474108734,0.0304,0.16558053798010017,0.7
CMR,,1981,,0.4334645750978261,0.11169027683554597,0.00942809733373926,,0.19338283138085435,0.6
CMR,,1982,,0.4389844043066495,0.11430460744703763,0.009737639733213732,,0.19638946447178562,0.6
CMR,,1983,,0.45357682619184847,0.12243084226134987,0.01055922468093678,,0.20484493250974617,0.6
CMR,,1984,,0.4465738297813354,0.12767316229174108,0.011922792964816131,,0.2050357924565413,0.6
CMR,,1985,,0.45180450234595587,0.1358061625749143,0.01316467976946885,0.037000000000000005,0.18569591868334298,0.7
CMR,,1986,,0.45598901101927863,0.13663228212051667,,,0.27856860607552203,0.45
CMR,,1987,,0.4645042959445203,0.14812053647610648,0.014812590408877052,,0.22025480311543708,0.6
CMR,,1988,,0.4678295239069292,0.15396189111361464,0.01578057622498313,,0.22403910665589497,0.6
CMR,,1989,,0.45130650218694673,0.15689138562847021,0.015628955388369104,,0.21971415025460378,0.6
CMR,,1990,,0.4519632190104525,0.15775187887067346,0.017713728301869562,0.0437,0.1955109610929133,0.7
CMR,,1991,,0.4414358092631119,0.16692515717509354,0.0194264987274093,,0.22155404325917863,0.6
CMR,,1992,,0.4157090938736361,0.17240859293592062,,,0.28054214890823864,0.45
CMR,,1994,,0.3849612104477579,0.16554089807298084,,,0.2630610369062151,0.45
CMR,,1995,,0.3751564719731234,0.15959000561231684,,0.05,0.21805235599582526,0.55
CMR,,1996,,0.3410745470726934,,,,0.3410745470726934,0.2
CMR,,1997,,0.3586589359924193,0.14945694906648135,,,0.2424356099224538,0.45
CMR,,1998,,0.36923004607079873,0.1549174729044132,,,0.2501675054228068,0.45
CMR,,1999,,0.38162797687848593,0.16424249765301022,0.029659501858531917,,0.20305857511288256,0.6
CMR,Cameroon,2000,0.6841000366210941,0.39277787764384775,0.17345606653315526,0.028140772915789355,0.0546,0.336830719085755,1.0
CMR,,2001,,0.4687776374756394,0.20467647341914727,0.02829629335048442,,0.24861514975414561,0.6
CMR,,2002,,0.4689603709607267,0.1788268723493192,0.030935468661307815,,0.23856518763111886,0.6
CMR,,2003,,0.4704529759650038,0.18854043495222553,0.03132205244172642,,0.24320668632886022,0.6
CMR,,2004,,0.4937415801121613,0.16765998938914084,0.0313636920238772,,0.24227977862216515,0.6
CMR,,2005,,0.4834036241529155,0.17069680144441585,0.03623446168952456,0.057699999999999994,0.21508584920730822,0.7
CMR,,2006,,0.4756795355572877,0.1487569322806791,0.04246183944298988,,0.2311573601634597,0.6
CMR,Cameroon,2007,0.7068000030517579,0.4843522885661395,0.20386247824471648,0.04544409641477319,,0.407436325169056,0.9
CMR,,2008,,0.4847952042742583,0.23067314787733975,0.049252799241938865,,0.2700254128507958,0.6
CMR,,2009,,0.4939220000503087,0.25459779868847554,0.056424403301411914,,0.28482918362898735,0.6
CMR,Cameroon,2010,0.711900024414062,0.502261209442584,,0.06944785392620938,0.061500000000000006,0.440785903068889,0.75
CMR,,2011,,0.4964102923496266,0.3039572233436016,0.07506192523829677,,0.3108844218192838,0.6
CMR,,2012,,0.5172765746743155,0.32363571054900525,0.081218477056745,,0.327578356884377,0.6
CMR,,2013,,,0.3346010430661452,0.09462825929723728,,0.2446112491528047,0.4
CMR,,2014,,0.521849125464942,0.3603450858476833,0.10052215131928294,,0.34922403208800284,0.6
CMR,,2015,,0.5336387964510247,0.3686991418608501,0.10378308861835513,,0.35745001341361793,0.6
CMR,,2016,,0.5308445247326236,0.3742306944975954,0.07622839766397405,,0.3519347303675328,0.6
CMR,,2017,,0.5021971173655949,,0.07789137249957095,,0.32035179813729897,0.35
CMR,Cameroon,2018,0.7255000305175779,0.4690466530771061,,0.08727026197633564,,0.49930750625714604,0.65
CMR,,2019,,0.4806978507500074,,0.0903177197344917,,0.31339208031478644,0.35
CMR,,2020,,,,0.09331230928174719,,0.09331230928174719,0.15
CMR,,2021,,0.49683697000341454,0.27745994029869875,0.10294972750741414,,0.3069580636691162,0.6
CMR,,2022,,0.5083257005747545,0.27795418587347187,0.09862351860278809,,0.30991202395622847,0.6
CMR,,2023,,0.5176164173464347,0.2732864780305288,0.09624322453298663,,0.3104689777614452,0.6
COD,,1960,,,,,0.008100000000000001,0.008100000000000001,0.1
COD,,1965,,,,,0.0096,0.0096,0.1
COD,,1970,,,,,0.0123,0.012300000000000002,0.1
COD,,1971,,0.4321899209042376,0.059004513567438695,0.004070365000091564,,0.1696661122045349,0.6
COD,,1972,,0.4300767344762381,0.06866828836427678,0.004867469813162632,,0.17318756576381872,0.6
COD,,1973,,0.42978177560320724,0.0729495572686479,0.005099791301407192,,0.17493118855502418,0.6
COD,,1974,,0.4236017041660191,0.07297009779008604,0.005687374614903977,,0.17302661912160158,0.6
COD,,1975,,0.4167389894904378,0.094176849356025,0.006344498734275737,0.0155,0.15627669292462168,0.7
COD,,1976,,0.4164556717980288,0.10440290203740606,0.007304804802656894,,0.18414596764892638,0.6
COD,,1977,,0.4143702112103104,0.11839232233204566,0.007342725032272528,,0.18928921929985731,0.6
COD,,1978,,0.4179287034607542,0.1344500464283208,0.0075768461149360545,,0.19722463202745244,0.6
COD,,1979,,0.41917173917953204,0.1521761211962835,0.007542166013586553,,0.20501617172835881,0.6
COD,,1980,,0.42135517664389965,0.1492917879297524,0.006789281083487437,0.0206,0.17810339210534454,0.7
COD,,1981,,0.4244227562680143,0.1471324757849685,0.007018422525314487,,0.2045340559644036,0.6
COD,,1982,,0.42798425980177357,0.14517848748295248,0.008087929499386618,,0.20517443876000138,0.6
COD,,1983,,0.43184303575550126,0.1433658300579317,0.007542226095435184,,0.2055689976331641,0.6
COD,,1984,,0.4359309263019626,0.1417645412244895,0.008505231555444678,,0.20650517549971933,0.6
COD,,1985,,0.4107467927537511,0.14048150841591794,0.00822497047406297,0.0275,0.17321925889405596,0.7
COD,,1986,,0.4100090283415014,0.1397471644315818,0.008397891041281413,,0.19699713405397992,0.6
COD,,1987,,0.3504945757423138,0.1393598587760686,0.009102055314210938,,0.17717364689935258,0.6
COD,,1988,,0.355911286859072,0.14709048802976976,0.010167661974941865,,0.18246671445916354,0.6
COD,,1989,,,,0.011460910177064097,,0.011460910177064097,0.15
COD,,1990,,0.25241814312886696,,0.012072553409902449,0.0318,0.12327669252724172,0.44999999999999996
COD,,1991,,0.332369845082327,,0.014043926125647787,,0.1959444512437502,0.35
COD,,1992,,0.323437681032753,0.13559309680386256,,,0.2190795786833694,0.45
COD,,1993,,0.3284320045800888,0.145566595230135,,,0.22684011049678113,0.45
COD,,1994,,0.31975767248364606,0.1547641920240006,,,0.22809462778384304,0.45
COD,,1995,,0.33820402289089446,0.16653559636329315,0.013865484465695027,0.0337,0.16389218048408064,0.7
COD,,1998,,0.2669215485414284,,,,0.2669215485414284,0.2
COD,,1999,,0.20875029355421995,,0.008715533046161175,,0.12302111047933763,0.35
COD,,2000,,,,,0.0337,0.0337,0.1
COD,"Congo, Dem. Rep.",2001,0.671699981689453,,,,,0.671699981689453,0.3
COD,,2002,,0.26062557941956793,,,,0.26062557941956793,0.2
COD,,2005,,,,,0.0349,0.0349,0.1
COD,,2006,,,,0.025252535454012875,,0.025252535454012875,0.15
COD,,2007,,0.3690021800589515,0.2048915037335621,0.025218334576932327,,0.21467677021953444,0.6
COD,,2008,,0.40913362624796135,0.21841588522788946,0.03167617199659434,,0.23530353726008965,0.6
COD,,2009,,0.40923351271890807,0.22790030535281086,0.03756952900408341,,0.24076201372099473,0.6
COD,,2010,,0.4100922058623449,0.22573642477286823,,0.0366,0.2583864497557928,0.55
COD,,2011,,0.41700559823274425,0.2373839815086485,0.045353315602512344,,0.24925018727347972,0.6
COD,"Congo, Dem. Rep.",2012,0.7501999664306641,0.43973226753489575,0.2364777806658241,0.04583902012799167,,0.42111304624648127,0.9
COD,,2013,,0.4477653799000145,0.23472747714968717,0.03823703262043847,,0.25661750026748414,0.6
COD,,2014,,0.4667531737365435,0.2509656021244037,,,0.346871189507577,0.45
COD,,2015,,0.45808332184210543,0.25707282108891943,,,0.3464108214236688,0.45
COD,"Congo, Dem. Rep.",2016,0.770400009155273,,,0.03540243680533951,,0.5254008183719618,0.44999999999999996
COD,"Congo, Dem. Rep.",2018,0.735500030517578,0.5034836324816849,,,,0.6426934713032207,0.5
COD,"Congo, Dem. Rep.",2020,0.656914486099044,0.5247086996525834,,0.038279513348470254,,0.4734738657884622,0.65
COD,,2021,,0.5447811430500945,0.33741887830851197,,,0.4295798848603264,0.45
COD,,2023,,0.5329097094240127,0.33816528854143474,,,0.42471836448924716,0.45
COG,,1960,,,,,0.011399999999999999,0.011399999999999999,0.1
COG,,1965,,,,,0.0161,0.0161,0.1
COG,,1970,,,,,0.0209,0.0209,0.1
COG,,1971,,0.46496685844012203,0.09605842854200174,0.008769893529242134,,0.1972057714215186,0.6
COG,,1972,,0.4903961545177604,0.11422172464123234,0.0069467820734074705,,0.2127944656247855,0.6
COG,,1973,,0.5017811557195183,0.14442135944540835,0.009472138044055483,,0.2298039861864401,0.6
COG,,1974,,0.5122280319996584,0.1848438734378391,0.011170568219792024,,0.25055359998726706,0.6
COG,,1975,,0.5175322239447341,0.21733268949008794,0.012664037752000494,0.032799999999999996,0.23288460403466987,0.7
COG,,1976,,0.519630133618352,0.24533589506688025,0.013428862518997352,,0.27879054978040013,0.6
COG,,1977,,0.5209557592904968,0.2844605782406712,0.015296013254628087,,0.296001164010769,0.6
COG,,1978,,0.5295999785537866,0.30839843450305393,0.017968850136414447,,0.309524886428305,0.6
COG,,1979,,0.535052494563626,0.32584164990023856,0.020846707743577626,,0.3193298625822025,0.6
COG,,1980,,0.5593593531469663,0.3357771942786917,0.02537721387307057,0.0417,0.29113250182860967,0.7
COG,,1981,,0.5582191417365151,0.3826767961157373,0.026037939684690505,,0.35203119721490156,0.6
COG,,1982,,0.5694089603672898,0.4071701415447679,0.03086700968633851,,0.3671739648543345,0.6
COG,,1983,,0.5792996305853093,0.4021318899093149,0.03168187405013465,,0.36857529950318463,0.6
COG,"Congo, Rep.",1984,0.596199989318848,0.5937590051601288,0.3771744705148776,0.032245636341164265,,0.44082473434174907,0.9
COG,,1985,,0.5975810581465946,0.36952412017518615,0.03235525710453566,0.049699999999999994,0.3167436146268512,0.7
COG,,1986,,0.6050417696210355,0.39534447396038425,0.03182023396444081,,0.3743625125149488,0.6
COG,,1987,,0.6200200397232337,0.4057550658482386,0.031642394553494685,,0.3836485559828844,0.6
COG,,1988,,0.5966124531621507,0.3800385189993426,0.03345344457821407,,0.3655835617816632,0.6
COG,,1989,,0.5896440497867952,0.3264218062918397,0.027707628563712037,,0.33948400969145964,0.6
COG,,1990,,0.5751050230959904,0.28719461812764385,0.02744236720194837,0.0537,0.28043716318771617,0.7
COG,,1991,,0.5619793532461181,0.28068607434018067,0.02725990721073746,,0.31109395885979907,0.6
COG,,1992,,0.5438754445085666,0.2863950606032562,0.02990160309816351,,0.3080984908620865,0.6
COG,,1993,,0.5510694370718017,,0.03344738489462228,,0.3292314147101534,0.35
COG,,1994,,0.5285509502710458,0.30235394143196337,,,0.4028859453604445,0.45
COG,,1995,,0.5263106289303904,,,0.0562,0.36960708595359354,0.30000000000000004
COG,,1996,,0.48822520286226107,0.29337600151025695,,,0.3799756465555921,0.45
COG,,1997,,0.47820993161632686,,,,0.47820993161632686,0.2
COG,,1998,,0.39528866363836856,,,,0.39528866363836856,0.2
COG,,1999,,0.23729030038101945,,0.02202847479080081,,0.14503523227092577,0.35
COG,,2000,,0.3671696305467521,,0.0314611934200649,0.0567,0.18627356693857816,0.44999999999999996
COG,,2001,,0.43280381874791996,,0.02521065268342709,,0.2581210332917087,0.35
COG,,2002,,0.44404692240418714,0.22532703253516323,0.02256997818742799,,0.24754439890457072,0.6
COG,,2003,,0.41952225990202713,0.23179993555367798,0.02277727916201277,,0.24211837957187807,0.6
COG,,2004,,0.4734373046223378,0.2601253494911019,,,0.35493066288276226,0.45
COG,"Congo, Rep.",2005,0.761100006103516,0.4734303639815276,,,0.057699999999999994,0.5479767910456006,0.6
COG,,2006,,0.4788431457407863,,,,0.4788431457407863,0.2
COG,,2007,,0.47216955434659336,,,,0.4721695543465934,0.2
COG,,2008,,0.4637184611681236,,,,0.4637184611681236,0.2
COG,,2009,,0.48332786467145833,,0.03527829626187913,,0.291306621067353,0.35
COG,,2010,,0.4916186253748737,,,0.0594,0.3475457502499158,0.30000000000000004
COG,,2011,,0.48912263873615813,,0.04775357115064192,,0.2999644669137941,0.35
COG,,2012,,0.4747265378339303,0.3079008819288514,0.05457303549521192,,0.3001774722888012,0.6
COG,,2013,,,,0.05139823622580718,,0.05139823622580718,0.15
COG,,2017,,,,0.07287758294728365,,0.07287758294728365,0.15
COG,,2018,,0.38783533348034793,,,,0.38783533348034793,0.2
COG,,2023,,0.38984793570102266,,0.06228764213648762,,0.24946495274479338,0.35
COL,,1960,,,,,0.030699999999999998,0.030699999999999998,0.1
COL,,1965,,,,,0.034300000000000004,0.034300000000000004,0.1
COL,,1970,,,,,0.0391,0.0391,0.1
COL,,1975,,,,,0.0436,0.0436,0.1
COL,,1980,,,,,0.0489,0.0489,0.1
COL,,1985,,,,,0.054900000000000004,0.054900000000000004,0.1
COL,,1990,,,,,0.0599,0.0599,0.1
COL,Colombia,1993,0.9105999755859381,,,,,0.9105999755859381,0.3
COL,,1995,,,,,0.0647,0.0647,0.1
COL,Colombia,1996,0.912099990844727,,,,,0.9120999908447269,0.3
COL,,2000,,0.5651408334975148,0.4656543417338294,0.1530590701847551,0.069,0.3704294466581052,0.7
COL,,2001,,0.549692399245492,,0.1582885256257673,,0.38194788197989576,0.35
COL,,2002,,0.5530139549111754,0.47632425334565215,0.1590795689670965,,0.4225763161061877,0.6
COL,Colombia,2004,0.928000030517578,0.5581219727651441,0.5055494513925473,0.17702184003808658,,0.6032944917357244,0.9
COL,Colombia,2005,0.928499984741211,0.5639006988931521,0.5299959965163645,0.1935250535586768,0.0706,0.5599178923638864,1.0
COL,Colombia,2006,0.923000030517578,0.5666869071421198,0.5502667361657785,0.2061985241609147,,0.620815392499199,0.9
COL,Colombia,2007,0.9265000152587891,0.5707752016412213,0.5668753809935428,0.21287248457327096,,0.6286164031558414,0.9
COL,Colombia,2008,0.93379997253418,0.5756609720973389,0.5743031218337717,0.22767019757200732,,0.6366649958599621,0.9
COL,Colombia,2009,0.9323999786376951,0.5837525841493042,0.5989163160324867,0.23705424990386978,,0.6463974743498572,0.9
COL,Colombia,2010,0.93370002746582,0.5655107439467264,0.6091813689682123,0.24917954516324012,0.0895,0.5918344310456304,1.0
COL,Colombia,2011,0.935800018310547,0.5532662784192166,0.6168084470249865,0.2717256422463524,,0.6515046880780075,0.9
COL,,2012,,0.5379053549981693,0.592593834263217,0.2848036868511166,,0.49741680432184265,0.6
COL,,2013,,0.5400461570975491,0.5978888947269798,0.3044867980151254,,0.5052574580058726,0.6
COL,Colombia,2014,0.941900024414062,0.5255838079623865,0.5933897881873514,0.31907858476919493,,0.6487733374210144,0.9
COL,Colombia,2015,0.9425,0.5227775122503256,0.5952841659664831,0.3287787935107036,,0.6504926255203238,0.9
COL,Colombia,2016,0.946500015258789,0.5225179543177325,0.5998033596713886,0.34286458810173476,,0.6553712484158783,0.9
COL,Colombia,2017,0.9489271387852619,0.5122281054455926,0.6047016056247783,0.35037838976068086,,0.6565065806611041,0.9
COL,Colombia,2018,0.9508999633789059,0.5044968925943167,0.6117348103599541,0.34392534744474845,,0.6563243024880399,0.9
COL,Colombia,2019,0.9525,0.4932159642817752,0.6215837520871795,0.33999988555838445,,0.6564323485687862,0.9
COL,Colombia,2020,0.956399993896484,0.48228089287488046,0.6185980181593568,0.3344006921428973,,0.6535397612279945,0.9
COL,Colombia,2021,0.95666552016916,0.4794153630166291,0.6276701166682995,0.34989766630655833,,0.6580943419634805,0.9
COL,Colombia,2022,0.953138834471897,0.471435352062169,0.6190510023355966,0.35574300075073806,,0.6537254682783475,0.9
COL,Colombia,2023,0.9546255537164279,,,,,0.9546255537164278,0.3
COM,,1971,,0.13697646590281698,0.021410189330832365,,,0.07277297891838108,0.45
COM,,1972,,0.1365990456068038,,,,0.1365990456068038,0.2
COM,,1973,,0.17763947704291255,0.04030794275343889,,,0.10134418021542718,0.45
COM,,1974,,0.20127083500499388,0.047259011558024665,,,0.11570871086778876,0.45
COM,,1975,,0.24532657092132262,,,,0.24532657092132262,0.2
COM,,1976,,0.3025151376661418,,,,0.3025151376661418,0.2
COM,,1977,,0.3495708462238601,,,,0.3495708462238601,0.2
COM,,1979,,0.3901931315932648,,,,0.3901931315932648,0.2
COM,Comoros,1980,0.479199981689453,,,,,0.47919998168945294,0.3
COM,,1981,,0.44743608505259586,0.1518037995431101,,,0.2831959264362149,0.45
COM,,1983,,0.43940524951144744,,,,0.43940524951144744,0.2
COM,,1984,,0.4310286305105798,,,,0.4310286305105798,0.2
COM,,1985,,0.4214758115913479,,,,0.4214758115913479,0.2
COM,,1986,,0.4356771705981974,0.20108084758537856,,,0.30534588003552027,0.45
COM,,1987,,0.3963332484420741,0.1980478716206946,,,0.28617470576353,0.45
COM,,1988,,0.39845499132144524,,,,0.39845499132144524,0.2
COM,,1989,,0.39485636086778625,,,,0.3948563608677863,0.2
COM,,1990,,0.39026433742678157,,0.003702922652916897,,0.22459515966655388,0.35
COM,,1991,,0.40690105345340066,,,,0.40690105345340066,0.2
COM,,1992,,0.42855023417318183,0.13944200923730626,0.0033333803020800996,,0.20178426031545826,0.6
COM,,1993,,0.40233385473826405,,0.0034680813033298027,,0.23139138040900653,0.35
COM,,1994,,0.41004152816752604,0.15043715158416562,,,0.2658168745101036,0.45
COM,,1996,,0.38518426575089393,,0.005408673158176644,,0.22242329749687229,0.35
COM,,1998,,0.3998094077999217,,,,0.39980940779992175,0.2
COM,,1999,,0.3640511161670477,0.19455391381211126,0.009106255321535188,,0.20469106664111278,0.6
COM,Comoros,2000,0.6825,0.4145388063530005,,0.009622078734687753,,0.4447708816627743,0.65
